dpsi,pos_ci95,vel_ci95,recovery,n_encounters,n_los,p_los_run,detection_rate,median_min_sep,n_unsettled
40,3,3,0.99,10000,66,0.0066,1,64.0699171,0
40,3,3,0.9,10000,112,0.0112,1,58.51146047,0
40,3,3,0.75,10000,314,0.0314,1,55.42267433,0
40,3,3,0.5,10000,2701,0.2701,1,51.168899,0
40,10,1,ftr,10000,657,0.0657,1,53.94511239,0
40,10,1,0.999,10000,0,0,1,67.59534291,0
40,10,1,0.99,10000,0,0,1,63.85235961,0
40,10,1,0.9,10000,20,0.002,1,59.32462203,0
40,10,1,0.75,10000,87,0.0087,1,57.01349586,0
40,10,1,0.5,10000,655,0.0655,1,53.94316082,0
40,10,3,ftr,10000,2233,0.2233,1,52.80438827,3
40,10,3,0.999,10000,25,0.0025,1,71.94252167,0
40,10,3,0.99,10000,44,0.0044,1,66.70313943,1
40,10,3,0.9,10000,119,0.0119,1,60.93301492,2
40,10,3,0.75,10000,401,0.0401,1,57.3406158,0
40,10,3,0.5,10000,2170,0.217,1,52.75524466,0
42,3,1,ftr,10000,735,0.0735,1,51.7304107,0
42,3,1,0.999,10000,0,0,1,64.6923823,0
42,3,1,0.99,10000,2,0.0002,1,60.98158692,0
42,3,1,0.9,10000,13,0.0013,1,56.61552828,0
42,3,1,0.75,10000,61,0.0061,1,54.17175498,0
42,3,1,0.5,10000,752,0.0752,1,51.73441164,0
42,3,3,ftr,10000,2903,0.2903,1,51.18143985,0
42,3,3,0.999,10000,33,0.0033,1,69.5813073,0
42,3,3,0.99,10000,37,0.0037,1,64.32596418,0
42,3,3,0.9,10000,124,0.0124,1,58.50329535,0
42,3,3,0.75,10000,321,0.0321,1,55.40956794,0
42,3,3,0.5,10000,2601,0.2601,1,51.20024365,0
42,10,1,ftr,10000,659,0.0659,1,53.98118827,0
42,10,1,0.999,10000,1,0.0001,1,67.89572025,0
42,10,1,0.99,10000,1,0.0001,1,63.98479123,0
42,10,1,0.9,10000,17,0.0017,1,59.47820656,0
42,10,1,0.75,10000,82,0.0082,1,56.96487513,0
42,10,1,0.5,10000,683,0.0683,1,53.94728264,0
42,10,3,ftr,10000,2152,0.2152,1,52.88728727,1
42,10,3,0.999,10000,21,0.0021,1,72.22474393,0
42,10,3,0.99,10000,35,0.0035,1,66.73115878,0
42,10,3,0.9,10000,129,0.0129,1,60.8706665,0
42,10,3,0.75,10000,425,0.0425,1,57.33672776,0
42,10,3,0.5,10000,2119,0.2119,1,52.82459917,0
44,3,1,ftr,10000,684,0.0684,1,51.76169749,0
44,3,1,0.999,10000,1,0.0001,1,64.71945441,0
44,3,1,0.99,10000,1,0.0001,1,61.16197508,0
44,3,1,0.9,10000,14,0.0014,1,56.72774583,0
44,3,1,0.75,10000,45,0.0045,1,54.10399596,0
44,3,1,0.5,10000,689,0.0689,1,51.7775081,0
44,3,3,ftr,10000,2792,0.2792,1,51.173318,0
44,3,3,0.999,10000,22,0.0022,1,69.5116182,0
44,3,3,0.99,10000,52,0.0052,1,64.3051218,0
44,3,3,0.9,10000,106,0.0106,1,58.72878347,0
44,3,3,0.75,10000,345,0.0345,1,55.22695364,0
44,3,3,0.5,10000,2625,0.2625,1,51.20712944,0
44,10,1,ftr,10000,638,0.0638,1,54.05259168,0
44,10,1,0.999,10000,0,0,1,67.85252848,0
44,10,1,0.99,10000,1,0.0001,1,63.96050141,0
44,10,1,0.9,10000,17,0.0017,1,59.47815805,0
44,10,1,0.75,10000,71,0.0071,1,56.97617462,0
44,10,1,0.5,10000,610,0.061,1,54.02363408,0
44,10,3,ftr,10000,2238,0.2238,1,52.85462962,2
44,10,3,0.999,10000,23,0.0023,1,72.35108813,0
44,10,3,0.99,10000,38,0.0038,1,66.99059796,0
44,10,3,0.9,10000,139,0.0139,1,61.06699403,0
44,10,3,0.75,10000,409,0.0409,1,57.34583017,0
44,10,3,0.5,10000,2059,0.2059,1,52.78266674,0
46,3,1,ftr,10000,698,0.0698,1,51.78804277,0
46,3,1,0.999,10000,2,0.0002,1,64.84504527,0
46,3,1,0.99,10000,4,0.0004,1,61.1908556,0
46,3,1,0.9,10000,7,0.0007,1,56.66816001,0
46,3,1,0.75,10000,46,0.0046,1,54.15005407,0
46,3,1,0.5,10000,633,0.0633,1,51.78685599,0
46,3,3,ftr,10000,2799,0.2799,1,51.24564366,0
46,3,3,0.999,10000,28,0.0028,1,69.60602918,0
46,3,3,0.99,10000,41,0.0041,1,64.19698371,0
46,3,3,0.9,10000,121,0.0121,1,58.76404871,0
46,3,3,0.75,10000,330,0.033,1,55.35739682,0
46,3,3,0.5,10000,2645,0.2645,1,51.22799838,0
46,10,1,ftr,10000,557,0.0557,1,54.11095101,0
46,10,1,0.999,10000,1,0.0001,1,67.72753802,0
46,10,1,0.99,10000,1,0.0001,1,63.91675455,0
46,10,1,0.9,10000,23,0.0023,1,59.40100439,0
46,10,1,0.75,10000,84,0.0084,1,57.04403841,0
46,10,1,0.5,10000,594,0.0594,1,54.0711294,0
46,10,3,ftr,10000,2172,0.2172,1,52.9131079,2
46,10,3,0.999,10000,18,0.0018,1,72.33551181,0
46,10,3,0.99,10000,42,0.0042,1,66.98193871,0
46,10,3,0.9,10000,122,0.0122,1,61.07689643,0
46,10,3,0.75,10000,378,0.0378,1,57.38138028,0
46,10,3,0.5,10000,2101,0.2101,1,52.78333332,0
48,3,1,ftr,10000,660,0.066,1,51.79561993,0
48,3,1,0.999,10000,1,0.0001,1,64.80945607,0
48,3,1,0.99,10000,0,0,1,61.27691421,0
48,3,1,0.9,10000,14,0.0014,1,56.67198787,0
48,3,1,0.75,10000,52,0.0052,1,54.19819335,0
48,3,1,0.5,10000,633,0.0633,1,51.81800783,0
48,3,3,ftr,10000,2597,0.2597,1,51.2796969,0
48,3,3,0.999,10000,31,0.0031,1,69.97304762,0
48,3,3,0.99,10000,52,0.0052,1,64.60326446,0
48,3,3,0.9,10000,109,0.0109,1,58.62058871,0
48,3,3,0.75,10000,321,0.0321,1,55.35669101,0
48,3,3,0.5,10000,2548,0.2548,1,51.25486258,0
48,10,1,ftr,10000,580,0.058,1,54.12530125,0
48,10,1,0.999,10000,0,0,1,67.788615,0
48,10,1,0.99,10000,0,0,1,63.99151081,0
48,10,1,0.9,10000,9,0.0009,1,59.49182392,0
48,10,1,0.75,10000,71,0.0071,1,57.04325112,0
48,10,1,0.5,10000,535,0.0535,1,54.10151628,0
48,10,3,ftr,10000,2070,0.207,1,52.99258147,0
48,10,3,0.999,10000,24,0.0024,1,72.34691058,0
48,10,3,0.99,10000,57,0.0057,1,66.93392626,0
48,10,3,0.9,10000,110,0.011,1,61.10591816,0
48,10,3,0.75,10000,343,0.0343,1,57.44454793,0
48,10,3,0.5,10000,2089,0.2089,1,52.8007161,0
50,3,1,ftr,10000,664,0.0664,1,51.80839586,0
50,3,1,0.999,10000,0,0,1,65.06691272,0
50,3,1,0.99,10000,1,0.0001,1,61.21624355,0
50,3,1,0.9,10000,9,0.0009,1,56.61900069,0
50,3,1,0.75,10000,65,0.0065,1,54.15447572,0
50,3,1,0.5,10000,646,0.0646,1,51.82693313,0
50,3,3,ftr,10000,2607,0.2607,1,51.29752207,0
50,3,3,0.999,10000,29,0.0029,1,69.68816075,0
50,3,3,0.99,10000,57,0.0057,1,64.32032344,0
50,3,3,0.9,10000,85,0.0085,1,58.77640361,0
50,3,3,0.75,10000,318,0.0318,1,55.30014465,0
50,3,3,0.5,10000,2571,0.2571,1,51.25038467,0
50,10,1,ftr,10000,578,0.0578,1,54.1484396,0
50,10,1,0.999,10000,0,0,1,67.62353034,0
50,10,1,0.99,10000,1,0.0001,1,64.03017781,0
50,10,1,0.9,10000,8,0.0008,1,59.46497343,0
50,10,1,0.75,10000,56,0.0056,1,57.06022304,0
50,10,1,0.5,10000,510,0.051,1,54.14046066,0
50,10,3,ftr,10000,1992,0.1992,1,52.97996474,0
50,10,3,0.999,10000,16,0.0016,1,72.16812439,0
50,10,3,0.99,10000,35,0.0035,1,67.14262066,0
50,10,3,0.9,10000,121,0.0121,1,61.13722584,0
50,10,3,0.75,10000,368,0.0368,1,57.46417454,0
50,10,3,0.5,10000,1983,0.1983,1,52.88160692,0
52,3,1,ftr,10000,649,0.0649,1,51.86898555,0
52,3,1,0.999,10000,0,0,1,65.11389646,0
52,3,1,0.99,10000,0,0,1,61.32069737,0
52,3,1,0.9,10000,14,0.0014,1,56.68497513,0
52,3,1,0.75,10000,61,0.0061,1,54.15358404,0
52,3,1,0.5,10000,678,0.0678,1,51.83155231,0
52,3,3,ftr,10000,2615,0.2615,1,51.30348318,0
52,3,3,0.999,10000,18,0.0018,1,69.68304237,0
52,3,3,0.99,10000,46,0.0046,1,64.30851053,0
52,3,3,0.9,10000,99,0.0099,1,58.71206004,0
52,3,3,0.75,10000,327,0.0327,1,55.33438801,0
52,3,3,0.5,10000,2507,0.2507,1,51.25653682,0
52,10,1,ftr,10000,475,0.0475,1,54.24177926,0
52,10,1,0.999,10000,0,0,1,67.81887491,0
52,10,1,0.99,10000,0,0,1,64.07717818,0
52,10,1,0.9,10000,5,0.0005,1,59.51213023,0
52,10,1,0.75,10000,70,0.007,1,57.13598897,0
52,10,1,0.5,10000,567,0.0567,1,54.18795528,0
52,10,3,ftr,10000,2054,0.2054,1,53.07429648,0
52,10,3,0.999,10000,26,0.0026,1,72.58064972,0
52,10,3,0.99,10000,40,0.004,1,67.10442258,0
52,10,3,0.9,10000,116,0.0116,1,61.09153845,0
52,10,3,0.75,10000,396,0.0396,1,57.50560818,0
52,10,3,0.5,10000,2029,0.2029,1,52.90112646,0
54,3,1,ftr,10000,641,0.0641,1,51.86005269,0
54,3,1,0.999,10000,0,0,1,65.05941001,0
54,3,1,0.99,10000,1,0.0001,1,61.18619547,0
54,3,1,0.9,10000,8,0.0008,1,56.61111489,0
54,3,1,0.75,10000,50,0.005,1,54.17621807,0
54,3,1,0.5,10000,607,0.0607,1,51.88061945,0
54,3,3,ftr,10000,2653,0.2653,1,51.30539201,0
54,3,3,0.999,10000,28,0.0028,1,69.70056248,0
54,3,3,0.99,10000,58,0.0058,1,64.29424505,0
54,3,3,0.9,10000,109,0.0109,1,58.62448685,0
54,3,3,0.75,10000,338,0.0338,1,55.35390325,0
54,3,3,0.5,10000,2509,0.2509,1,51.28910035,0
54,10,1,ftr,10000,467,0.0467,1,54.25719,0
54,10,1,0.999,10000,0,0,1,67.85247201,0
54,10,1,0.99,10000,1,0.0001,1,64.06548874,0
54,10,1,0.9,10000,5,0.0005,1,59.47291313,0
54,10,1,0.75,10000,51,0.0051,1,57.12766566,0
54,10,1,0.5,10000,466,0.0466,1,54.27240119,0
54,10,3,ftr,10000,2111,0.2111,1,52.91228629,0
54,10,3,0.999,10000,23,0.0023,1,72.5306495,0
54,10,3,0.99,10000,37,0.0037,1,67.17523504,0
54,10,3,0.9,10000,132,0.0132,1,61.14605589,0
54,10,3,0.75,10000,348,0.0348,1,57.43923547,0
54,10,3,0.5,10000,2002,0.2002,1,52.96915744,0
56,3,1,ftr,10000,682,0.0682,1,51.85994357,0
56,3,1,0.999,10000,0,0,1,65.08700274,0
56,3,1,0.99,10000,0,0,1,61.18570111,0
56,3,1,0.9,10000,11,0.0011,1,56.70713336,0
56,3,1,0.75,10000,50,0.005,1,54.14462921,0
56,3,1,0.5,10000,677,0.0677,1,51.85472148,0
56,3,3,ftr,10000,2643,0.2643,1,51.27983072,0
56,3,3,0.999,10000,26,0.0026,1,69.79572127,0
56,3,3,0.99,10000,53,0.0053,1,64.5058884,0
56,3,3,0.9,10000,106,0.0106,1,58.78065488,0
56,3,3,0.75,10000,333,0.0333,1,55.51368365,0
56,3,3,0.5,10000,2498,0.2498,1,51.29825703,0
56,10,1,ftr,10000,464,0.0464,1,54.28509256,0
56,10,1,0.999,10000,0,0,1,67.97363062,0
56,10,1,0.99,10000,0,0,1,64.02545187,0
56,10,1,0.9,10000,12,0.0012,1,59.47574376,0
56,10,1,0.75,10000,37,0.0037,1,57.11184013,0
56,10,1,0.5,10000,445,0.0445,1,54.29984889,0
56,10,3,ftr,10000,2084,0.2084,1,52.99850653,0
56,10,3,0.999,10000,29,0.0029,1,72.39200564,0
56,10,3,0.99,10000,48,0.0048,1,67.03747847,0
56,10,3,0.9,10000,130,0.013,1,61.19099494,0
56,10,3,0.75,10000,387,0.0387,1,57.31648408,0
56,10,3,0.5,10000,1942,0.1942,1,52.97353927,0
58,3,1,ftr,10000,655,0.0655,1,51.84792145,0
58,3,1,0.999,10000,0,0,1,65.05084848,0
58,3,1,0.99,10000,1,0.0001,1,61.27014056,0
58,3,1,0.9,10000,13,0.0013,1,56.64499355,0
58,3,1,0.75,10000,46,0.0046,1,54.17627573,0
58,3,1,0.5,10000,611,0.0611,1,51.87169925,0
58,3,3,ftr,10000,2546,0.2546,1,51.34510682,0
58,3,3,0.999,10000,32,0.0032,1,69.7076917,0
58,3,3,0.99,10000,54,0.0054,1,64.68844182,0
58,3,3,0.9,10000,112,0.0112,1,58.7869266,0
58,3,3,0.75,10000,328,0.0328,1,55.37587508,0
58,3,3,0.5,10000,2473,0.2473,1,51.29059835,0
58,10,1,ftr,10000,448,0.0448,1,54.35249045,0
58,10,1,0.999,10000,0,0,1,68.01678812,0
58,10,1,0.99,10000,2,0.0002,1,64.13514526,0
58,10,1,0.9,10000,6,0.0006,1,59.47154407,0
58,10,1,0.75,10000,51,0.0051,1,57.21583986,0
58,10,1,0.5,10000,462,0.0462,1,54.32125631,0
58,10,3,ftr,10000,2030,0.203,1,53.05590849,0
58,10,3,0.999,10000,20,0.002,1,72.30206705,0
58,10,3,0.99,10000,29,0.0029,1,67.1622919,0
58,10,3,0.9,10000,129,0.0129,1,61.33557113,0
58,10,3,0.75,10000,381,0.0381,1,57.48744331,0
58,10,3,0.5,10000,1996,0.1996,1,52.96242858,0
60,3,1,ftr,10000,666,0.0666,1,51.87046828,0
60,3,1,0.999,10000,1,0.0001,1,64.86003403,0
60,3,1,0.99,10000,2,0.0002,1,61.10460749,0
60,3,1,0.9,10000,11,0.0011,1,56.81669246,0
60,3,1,0.75,10000,50,0.005,1,54.22904337,0
60,3,1,0.5,10000,619,0.0619,1,51.87981744,0
60,3,3,ftr,10000,2541,0.2541,1,51.37787749,0
60,3,3,0.999,10000,23,0.0023,1,69.81546353,0
60,3,3,0.99,10000,54,0.0054,1,64.69504701,0
60,3,3,0.9,10000,88,0.0088,1,58.74956209,0
60,3,3,0.75,10000,313,0.0313,1,55.40758613,0
60,3,3,0.5,10000,2484,0.2484,1,51.30144492,0
60,10,1,ftr,10000,463,0.0463,1,54.32684355,0
60,10,1,0.999,10000,0,0,1,67.8262435,0
60,10,1,0.99,10000,1,0.0001,1,64.03718052,0
60,10,1,0.9,10000,7,0.0007,1,59.50459996,0
60,10,1,0.75,10000,48,0.0048,1,57.22004695,0
60,10,1,0.5,10000,439,0.0439,1,54.34747545,0
60,10,3,ftr,10000,1992,0.1992,1,53.06275827,0
60,10,3,0.999,10000,26,0.0026,1,72.30509809,0
60,10,3,0.99,10000,45,0.0045,1,66.91556645,0
60,10,3,0.9,10000,115,0.0115,1,61.19545838,0
60,10,3,0.75,10000,389,0.0389,1,57.51935564,0
60,10,3,0.5,10000,1875,0.1875,1,53.02640038,0
62,3,1,ftr,10000,635,0.0635,1,51.88153068,0
62,3,1,0.999,10000,2,0.0002,1,64.82435966,0
62,3,1,0.99,10000,2,0.0002,1,61.20073475,0
62,3,1,0.9,10000,13,0.0013,1,56.67676192,0
62,3,1,0.75,10000,40,0.004,1,54.19859568,0
62,3,1,0.5,10000,628,0.0628,1,51.87607225,0
62,3,3,ftr,10000,2454,0.2454,1,51.37687525,0
62,3,3,0.999,10000,36,0.0036,1,69.72593318,0
62,3,3,0.99,10000,51,0.0051,1,64.5962416,0
62,3,3,0.9,10000,113,0.0113,1,58.8854647,0
62,3,3,0.75,10000,297,0.0297,1,55.41881474,0
62,3,3,0.5,10000,2420,0.242,1,51.31021157,0
62,10,1,ftr,10000,435,0.0435,1,54.38052888,0
62,10,1,0.999,10000,1,0.0001,1,67.84193075,0
62,10,1,0.99,10000,0,0,1,64.11419085,0
62,10,1,0.9,10000,7,0.0007,1,59.53687652,0
62,10,1,0.75,10000,36,0.0036,1,57.1885851,0
62,10,1,0.5,10000,446,0.0446,1,54.36209183,0
62,10,3,ftr,10000,1920,0.192,1,53.21028638,0
62,10,3,0.999,10000,16,0.0016,1,72.49299937,0
62,10,3,0.99,10000,39,0.0039,1,67.15336032,0
62,10,3,0.9,10000,115,0.0115,1,61.15509708,0
62,10,3,0.75,10000,333,0.0333,1,57.45771719,0
62,10,3,0.5,10000,1862,0.1862,1,53.04960486,0
64,3,1,ftr,10000,613,0.0613,1,51.87076414,0
64,3,1,0.999,10000,0,0,1,64.93300437,0
64,3,1,0.99,10000,1,0.0001,1,61.30652677,0
64,3,1,0.9,10000,11,0.0011,1,56.75022079,0
64,3,1,0.75,10000,52,0.0052,1,54.13835587,0
64,3,1,0.5,10000,623,0.0623,1,51.86745988,0
64,3,3,ftr,10000,2390,0.239,1,51.41062328,0
64,3,3,0.999,10000,31,0.0031,1,69.7454476,0
64,3,3,0.99,10000,61,0.0061,1,64.69515848,0
64,3,3,0.9,10000,99,0.0099,1,58.77057505,0
64,3,3,0.75,10000,303,0.0303,1,55.38269868,0
64,3,3,0.5,10000,2452,0.2452,1,51.34609185,0
64,10,1,ftr,10000,431,0.0431,1,54.40222713,0
64,10,1,0.999,10000,0,0,1,67.75285833,0
64,10,1,0.99,10000,0,0,1,63.96450893,0
64,10,1,0.9,10000,6,0.0006,1,59.54352514,0
64,10,1,0.75,10000,37,0.0037,1,57.21063788,0
64,10,1,0.5,10000,417,0.0417,1,54.38084698,0
64,10,3,ftr,10000,1876,0.1876,1,53.18097554,0
64,10,3,0.999,10000,28,0.0028,1,72.39949875,0
64,10,3,0.99,10000,43,0.0043,1,67.20322052,0
64,10,3,0.9,10000,115,0.0115,1,61.17685082,0
64,10,3,0.75,10000,360,0.036,1,57.53853093,0
64,10,3,0.5,10000,1790,0.179,1,53.11785048,0
66,3,1,ftr,10000,665,0.0665,1,51.85255521,0
66,3,1,0.999,10000,0,0,1,64.71713456,0
66,3,1,0.99,10000,2,0.0002,1,61.22168866,0
66,3,1,0.9,10000,8,0.0008,1,56.66563158,0
66,3,1,0.75,10000,47,0.0047,1,54.17885698,0
66,3,1,0.5,10000,588,0.0588,1,51.89533223,0
66,3,3,ftr,10000,2481,0.2481,1,51.38375819,0
66,3,3,0.999,10000,35,0.0035,1,69.88399348,0
66,3,3,0.99,10000,52,0.0052,1,64.64747791,0
66,3,3,0.9,10000,114,0.0114,1,58.8076204,0
66,3,3,0.75,10000,282,0.0282,1,55.45529101,0
66,3,3,0.5,10000,2416,0.2416,1,51.35272072,0
66,10,1,ftr,10000,413,0.0413,1,54.39951327,0
66,10,1,0.999,10000,0,0,1,68.03215421,0
66,10,1,0.99,10000,0,0,1,64.04770213,0
66,10,1,0.9,10000,7,0.0007,1,59.55150536,0
66,10,1,0.75,10000,44,0.0044,1,57.16658853,0
66,10,1,0.5,10000,427,0.0427,1,54.39825758,0
66,10,3,ftr,10000,1882,0.1882,1,53.21445229,0
66,10,3,0.999,10000,34,0.0034,1,72.9613699,0
66,10,3,0.99,10000,48,0.0048,1,67.41777338,0
66,10,3,0.9,10000,109,0.0109,1,61.17116667,0
66,10,3,0.75,10000,349,0.0349,1,57.54216348,0
66,10,3,0.5,10000,1865,0.1865,1,53.09149514,0
68,3,1,ftr,10000,653,0.0653,1,51.86345954,0
68,3,1,0.999,10000,3,0.0003,1,64.94200964,0
68,3,1,0.99,10000,1,0.0001,1,61.20778212,0
68,3,1,0.9,10000,13,0.0013,1,56.85401169,0
68,3,1,0.75,10000,35,0.0035,1,54.19521109,0
68,3,1,0.5,10000,644,0.0644,1,51.88949595,0
68,3,3,ftr,10000,2415,0.2415,1,51.43099241,0
68,3,3,0.999,10000,24,0.0024,1,69.89124022,0
68,3,3,0.99,10000,40,0.004,1,64.58307524,0
68,3,3,0.9,10000,113,0.0113,1,58.97587948,0
68,3,3,0.75,10000,298,0.0298,1,55.45338792,0
68,3,3,0.5,10000,2370,0.237,1,51.40804791,0
68,10,1,ftr,10000,400,0.04,1,54.43545572,0
68,10,1,0.999,10000,0,0,1,67.93091319,0
68,10,1,0.99,10000,0,0,1,64.09134986,0
68,10,1,0.9,10000,4,0.0004,1,59.59621059,0
68,10,1,0.75,10000,55,0.0055,1,57.24948571,0
68,10,1,0.5,10000,405,0.0405,1,54.43751466,0
68,10,3,ftr,10000,1885,0.1885,1,53.16814465,0
68,10,3,0.999,10000,17,0.0017,1,72.94413645,0
68,10,3,0.99,10000,44,0.0044,1,67.58195657,0
68,10,3,0.9,10000,117,0.0117,1,61.27897028,0
68,10,3,0.75,10000,354,0.0354,1,57.50758011,0
68,10,3,0.5,10000,1865,0.1865,1,53.14944575,0
70,3,1,ftr,10000,696,0.0696,1,51.86251602,0
70,3,1,0.999,10000,0,0,1,64.97962232,0
70,3,1,0.99,10000,0,0,1,61.2138587,0
70,3,1,0.9,10000,10,0.001,1,56.76982795,0
70,3,1,0.75,10000,52,0.0052,1,54.22452451,0
70,3,1,0.5,10000,633,0.0633,1,51.89249504,0
70,3,3,ftr,10000,2387,0.2387,1,51.44633531,0
70,3,3,0.999,10000,33,0.0033,1,70.0544336,0
70,3,3,0.99,10000,50,0.005,1,64.68891243,0
70,3,3,0.9,10000,110,0.011,1,58.78737926,0
70,3,3,0.75,10000,299,0.0299,1,55.40981058,0
70,3,3,0.5,10000,2393,0.2393,1,51.39166166,0
70,10,1,ftr,10000,422,0.0422,1,54.43733328,0
70,10,1,0.999,10000,1,0.0001,1,68.00227257,0
70,10,1,0.99,10000,1,0.0001,1,64.14829904,0
70,10,1,0.9,10000,6,0.0006,1,59.58247853,0
70,10,1,0.75,10000,32,0.0032,1,57.20313347,0
70,10,1,0.5,10000,388,0.0388,1,54.45345096,0
70,10,3,ftr,10000,1819,0.1819,1,53.26445041,0
70,10,3,0.999,10000,21,0.0021,1,73.19138716,0
70,10,3,0.99,10000,40,0.004,1,67.91644646,0
70,10,3,0.9,10000,118,0.0118,1,61.30985469,0
70,10,3,0.75,10000,355,0.0355,1,57.67022223,0
70,10,3,0.5,10000,1883,0.1883,1,53.10155899,0
72,3,1,ftr,10000,698,0.0698,1,51.86234196,0
72,3,1,0.999,10000,0,0,1,64.82382733,0
72,3,1,0.99,10000,0,0,1,61.41348363,0
72,3,1,0.9,10000,5,0.0005,1,56.70165376,0
72,3,1,0.75,10000,57,0.0057,1,54.22168272,0
72,3,1,0.5,10000,644,0.0644,1,51.89536585,0
72,3,3,ftr,10000,2292,0.2292,1,51.50695393,0
72,3,3,0.999,10000,32,0.0032,1,70.08684981,0
72,3,3,0.99,10000,63,0.0063,1,64.75142855,0
72,3,3,0.9,10000,95,0.0095,1,59.01880013,0
72,3,3,0.75,10000,311,0.0311,1,55.41546669,0
72,3,3,0.5,10000,2328,0.2328,1,51.40840821,0
72,10,1,ftr,10000,400,0.04,1,54.44069124,0
72,10,1,0.999,10000,1,0.0001,1,68.13680216,0
72,10,1,0.99,10000,0,0,1,64.25878816,0
72,10,1,0.9,10000,3,0.0003,1,59.62953369,0
72,10,1,0.75,10000,37,0.0037,1,57.24842055,0
72,10,1,0.5,10000,419,0.0419,1,54.36632353,0
72,10,3,ftr,10000,1815,0.1815,1,53.24494372,0
72,10,3,0.999,10000,13,0.0013,1,73.03394468,0
72,10,3,0.99,10000,41,0.0041,1,67.4888196,0
72,10,3,0.9,10000,121,0.0121,1,61.24575401,0
72,10,3,0.75,10000,340,0.034,1,57.64274114,0
72,10,3,0.5,10000,1847,0.1847,1,53.11851425,0
74,3,1,ftr,10000,723,0.0723,1,51.85306865,0
74,3,1,0.999,10000,0,0,1,65.04457682,0
74,3,1,0.99,10000,1,0.0001,1,61.40689052,0
74,3,1,0.9,10000,9,0.0009,1,56.81274295,0
74,3,1,0.75,10000,52,0.0052,1,54.21845969,0
74,3,1,0.5,10000,689,0.0689,1,51.90277351,0
74,3,3,ftr,10000,2303,0.2303,1,51.47749347,0
74,3,3,0.999,10000,31,0.0031,1,70.38304195,0
74,3,3,0.99,10000,51,0.0051,1,64.99485601,0
74,3,3,0.9,10000,101,0.0101,1,59.13163891,0
74,3,3,0.75,10000,299,0.0299,1,55.44237076,0
74,3,3,0.5,10000,2332,0.2332,1,51.40347192,0
74,10,1,ftr,10000,386,0.0386,1,54.46825615,0
74,10,1,0.999,10000,1,0.0001,1,68.07295131,0
74,10,1,0.99,10000,0,0,1,64.2604142,0
74,10,1,0.9,10000,4,0.0004,1,59.63002723,0
74,10,1,0.75,10000,35,0.0035,1,57.27234311,0
74,10,1,0.5,10000,409,0.0409,1,54.39781415,0
74,10,3,ftr,10000,1869,0.1869,1,53.28590068,0
74,10,3,0.999,10000,27,0.0027,1,72.80079797,0
74,10,3,0.99,10000,47,0.0047,1,67.66300567,0
74,10,3,0.9,10000,107,0.0107,1,61.24467718,0
74,10,3,0.75,10000,326,0.0326,1,57.64277,0
74,10,3,0.5,10000,1776,0.1776,1,53.1478442,0
76,3,1,ftr,10000,706,0.0706,1,51.84014485,0
76,3,1,0.999,10000,2,0.0002,1,65.05280261,0
76,3,1,0.99,10000,0,0,1,61.30150774,0
76,3,1,0.9,10000,12,0.0012,1,56.84649207,0
76,3,1,0.75,10000,52,0.0052,1,54.21008235,0
76,3,1,0.5,10000,659,0.0659,1,51.88354644,0
76,3,3,ftr,10000,2347,0.2347,1,51.50712795,0
76,3,3,0.999,10000,37,0.0037,1,70.39293814,0
76,3,3,0.99,10000,66,0.0066,1,64.9300584,0
76,3,3,0.9,10000,113,0.0113,1,59.03432966,0
76,3,3,0.75,10000,312,0.0312,1,55.50414438,0
76,3,3,0.5,10000,2286,0.2286,1,51.42966137,0
76,10,1,ftr,10000,424,0.0424,1,54.45578681,0
76,10,1,0.999,10000,0,0,1,68.02213346,0
76,10,1,0.99,10000,0,0,1,64.16089254,0
76,10,1,0.9,10000,4,0.0004,1,59.62141814,0
76,10,1,0.75,10000,39,0.0039,1,57.26911521,0
76,10,1,0.5,10000,408,0.0408,1,54.4603031,0
76,10,3,ftr,10000,1794,0.1794,1,53.30703297,0
76,10,3,0.999,10000,15,0.0015,1,72.69028652,0
76,10,3,0.99,10000,36,0.0036,1,67.35774947,0
76,10,3,0.9,10000,111,0.0111,1,61.36398038,0
76,10,3,0.75,10000,331,0.0331,1,57.50647614,0
76,10,3,0.5,10000,1832,0.1832,1,53.10406138,0
78,3,1,ftr,10000,709,0.0709,1,51.85411785,0
78,3,1,0.999,10000,1,0.0001,1,64.99484308,0
78,3,1,0.99,10000,2,0.0002,1,61.33443562,0
78,3,1,0.9,10000,7,0.0007,1,56.88935895,0
78,3,1,0.75,10000,49,0.0049,1,54.20845563,0
78,3,1,0.5,10000,657,0.0657,1,51.89574284,0
78,3,3,ftr,10000,2313,0.2313,1,51.45976531,0
78,3,3,0.999,10000,29,0.0029,1,70.37023448,0
78,3,3,0.99,10000,58,0.0058,1,64.90552136,0
78,3,3,0.9,10000,93,0.0093,1,59.09785778,0
78,3,3,0.75,10000,277,0.0277,1,55.44562637,0
78,3,3,0.5,10000,2286,0.2286,1,51.4278431,0
78,10,1,ftr,10000,386,0.0386,1,54.48293157,0
78,10,1,0.999,10000,0,0,1,68.03561119,0
78,10,1,0.99,10000,0,0,1,64.09423124,0
78,10,1,0.9,10000,6,0.0006,1,59.67748161,0
78,10,1,0.75,10000,40,0.004,1,57.24595284,0
78,10,1,0.5,10000,436,0.0436,1,54.39939947,0
78,10,3,ftr,10000,1796,0.1796,1,53.37904947,0
